WARNING:werkzeug: * Debugger is active!
INFO:werkzeug: * Debugger PIN: 296-670-759
INFO:werkzeug: * Detected change in '/Users/raghupathynarayanamoorthy/Desktop/fabrikProject/restAPIlatest.py', reloading
2019-12-10 23:05:46,477 INFO werkzeug Thread-34 : 127.0.0.1 - - [10/Dec/2019 23:05:46] "GET /api/minify?url= HTTP/1.1" 200 -
2019-12-10 23:06:13,092 INFO flask.app Thread-36 : Minifying the URL
2019-12-10 23:06:13,104 INFO flask.app Thread-36 : Minification complete
2019-12-10 23:06:13,105 INFO flask.app Thread-36 : Updating the Dataset
2019-12-10 23:06:13,128 INFO flask.app Thread-36 : Dataset update complete
2019-12-10 23:06:13,128 INFO flask.app Thread-36 : Redirecting to the minified URL
2019-12-10 23:06:13,130 INFO flask.app Thread-37 : Redirecting to the long URL
2019-12-10 23:06:13,251 INFO flask.app Thread-37 : Redirection to the long URL complete
2019-12-10 23:06:13,254 INFO werkzeug Thread-37 : 127.0.0.1 - - [10/Dec/2019 23:06:13] "GET /1Y82Eo HTTP/1.1" 200 -
2019-12-10 23:06:13,258 INFO werkzeug Thread-36 : 127.0.0.1 - - [10/Dec/2019 23:06:13] "GET /api/minify?url= HTTP/1.1" 200 -
2019-12-10 23:07:05,319 INFO flask.app Thread-38 : Minifying the URL
2019-12-10 23:07:05,329 INFO flask.app Thread-38 : The input URL was already minified by us
2019-12-10 23:07:05,330 INFO flask.app Thread-38 : Redirecting to the minified URL
2019-12-10 23:07:05,332 INFO flask.app Thread-39 : Redirecting to the long URL
2019-12-10 23:07:05,457 INFO flask.app Thread-39 : Redirection to the long URL complete
2019-12-10 23:07:05,460 INFO werkzeug Thread-39 : 127.0.0.1 - - [10/Dec/2019 23:07:05] "GET /1Y82Eo HTTP/1.1" 200 -
2019-12-10 23:07:05,463 INFO werkzeug Thread-38 : 127.0.0.1 - - [10/Dec/2019 23:07:05] "GET /api/minify?url= HTTP/1.1" 200 -
2019-12-10 23:07:21,743 INFO flask.app Thread-40 : Minifying the URL
2019-12-10 23:07:21,753 INFO flask.app Thread-40 : The input URL was already minified by us
2019-12-10 23:07:21,764 INFO flask.app Thread-40 : Redirecting to the minified URL
2019-12-10 23:07:21,766 INFO flask.app Thread-41 : Redirecting to the long URL
2019-12-10 23:07:21,878 INFO flask.app Thread-41 : Redirection to the long URL complete
2019-12-10 23:07:21,881 INFO werkzeug Thread-41 : 127.0.0.1 - - [10/Dec/2019 23:07:21] "GET /1Y82Eo HTTP/1.1" 200 -
2019-12-10 23:07:21,885 INFO werkzeug Thread-40 : 127.0.0.1 - - [10/Dec/2019 23:07:21] "GET /api/minify?url= HTTP/1.1" 200 -
2019-12-10 23:07:32,681 INFO flask.app Thread-42 : Minifying the URL
2019-12-10 23:07:32,689 INFO flask.app Thread-42 : The input URL was already minified by us
2019-12-10 23:07:32,689 INFO flask.app Thread-42 : Redirecting to the minified URL
2019-12-10 23:07:32,691 INFO flask.app Thread-43 : Redirecting to the long URL
2019-12-10 23:07:32,807 INFO flask.app Thread-43 : Redirection to the long URL complete
2019-12-10 23:07:32,811 INFO werkzeug Thread-43 : 127.0.0.1 - - [10/Dec/2019 23:07:32] "GET /1Y82Eo HTTP/1.1" 200 -
2019-12-10 23:07:32,815 INFO werkzeug Thread-42 : 127.0.0.1 - - [10/Dec/2019 23:07:32] "GET /api/minify?url= HTTP/1.1" 200 -
2019-12-10 23:07:54,655 INFO flask.app Thread-44 : Minifying the URL
2019-12-10 23:07:54,673 INFO flask.app Thread-44 : The input URL was already minified by us
2019-12-10 23:07:54,674 INFO flask.app Thread-44 : Redirecting to the minified URL
2019-12-10 23:07:54,676 INFO flask.app Thread-45 : Redirecting to the long URL
2019-12-10 23:07:54,785 INFO flask.app Thread-45 : Redirection to the long URL complete
2019-12-10 23:07:54,788 INFO werkzeug Thread-45 : 127.0.0.1 - - [10/Dec/2019 23:07:54] "GET /1Y82Eo HTTP/1.1" 200 -
2019-12-10 23:07:54,792 INFO werkzeug Thread-44 : 127.0.0.1 - - [10/Dec/2019 23:07:54] "GET /api/minify?url= HTTP/1.1" 200 -
2019-12-10 23:08:30,821 INFO flask.app Thread-46 : Minifying the URL
2019-12-10 23:08:30,830 INFO flask.app Thread-46 : The input URL was already minified by us
2019-12-10 23:08:30,832 INFO flask.app Thread-46 : Redirecting to the minified URL
2019-12-10 23:08:30,834 INFO flask.app Thread-47 : Redirecting to the long URL
2019-12-10 23:08:30,951 INFO flask.app Thread-47 : Redirection to the long URL complete
2019-12-10 23:08:30,953 INFO werkzeug Thread-47 : 127.0.0.1 - - [10/Dec/2019 23:08:30] "GET /1Y82Eo HTTP/1.1" 200 -
2019-12-10 23:08:30,958 INFO werkzeug Thread-46 : 127.0.0.1 - - [10/Dec/2019 23:08:30] "GET /api/minify?url= HTTP/1.1" 200 -
2019-12-10 23:10:08,772 INFO werkzeug MainThread :  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
2019-12-10 23:10:08,773 INFO werkzeug MainThread :  * Restarting with stat
2019-12-10 23:10:09,652 WARNING werkzeug MainThread :  * Debugger is active!
2019-12-10 23:10:09,661 INFO werkzeug MainThread :  * Debugger PIN: 296-670-759
2019-12-10 23:10:27,361 INFO flask.app Thread-2 : Minifying the URL
2019-12-10 23:10:27,385 INFO flask.app Thread-2 : The input URL was already minified by us
2019-12-10 23:10:27,386 INFO flask.app Thread-2 : Redirecting to the minified URL
2019-12-10 23:10:27,394 INFO flask.app Thread-3 : Redirecting to the long URL
2019-12-10 23:10:27,512 INFO flask.app Thread-3 : Redirection to the long URL complete
2019-12-10 23:10:27,516 INFO werkzeug Thread-3 : 127.0.0.1 - - [10/Dec/2019 23:10:27] "GET /1Y82Eo HTTP/1.1" 200 -
2019-12-10 23:10:27,523 INFO werkzeug Thread-2 : 127.0.0.1 - - [10/Dec/2019 23:10:27] "GET /api/minify?url= HTTP/1.1" 200 -
2019-12-10 23:11:30,074 INFO flask.app Thread-4 : Minifying the URL
2019-12-10 23:11:30,082 INFO flask.app Thread-4 : The input URL was already minified by us
2019-12-10 23:11:30,083 INFO flask.app Thread-4 : Redirecting to the minified URL
2019-12-10 23:11:30,085 INFO flask.app Thread-5 : Redirecting to the long URL
2019-12-10 23:11:30,194 INFO flask.app Thread-5 : Redirection to the long URL complete
2019-12-10 23:11:30,197 INFO werkzeug Thread-5 : 127.0.0.1 - - [10/Dec/2019 23:11:30] "GET /1Y82Eo HTTP/1.1" 200 -
2019-12-10 23:11:30,202 INFO werkzeug Thread-4 : 127.0.0.1 - - [10/Dec/2019 23:11:30] "GET /api/minify?url= HTTP/1.1" 200 -
2019-12-10 23:12:21,277 INFO flask.app Thread-6 : Minifying the URL
2019-12-10 23:12:21,286 INFO flask.app Thread-6 : Minification complete
2019-12-10 23:12:21,288 INFO flask.app Thread-6 : Updating the Dataset
2019-12-10 23:12:21,318 INFO flask.app Thread-6 : Dataset update complete
2019-12-10 23:12:21,319 INFO flask.app Thread-6 : Redirecting to the minified URL
2019-12-10 23:12:21,320 INFO flask.app Thread-7 : Redirecting to the long URL
2019-12-10 23:12:21,441 INFO flask.app Thread-7 : Redirection to the long URL complete
2019-12-10 23:12:21,444 INFO werkzeug Thread-7 : 127.0.0.1 - - [10/Dec/2019 23:12:21] "GET /djLtaW HTTP/1.1" 200 -
2019-12-10 23:12:21,448 INFO werkzeug Thread-6 : 127.0.0.1 - - [10/Dec/2019 23:12:21] "GET /api/minify?url= HTTP/1.1" 200 -
2019-12-10 23:12:37,888 INFO flask.app Thread-8 : Redirecting to the long URL
2019-12-10 23:12:38,030 INFO flask.app Thread-8 : Redirection to the long URL complete
2019-12-10 23:12:38,034 INFO werkzeug Thread-8 : 127.0.0.1 - - [10/Dec/2019 23:12:38] "GET /djLtaW HTTP/1.1" 200 -
2019-12-10 23:12:38,219 INFO flask.app Thread-9 : Redirecting to the long URL
2019-12-10 23:12:38,234 INFO flask.app Thread-9 : Exception occured when redirecting to the long URL
2019-12-10 23:12:38,234 INFO werkzeug Thread-9 : 127.0.0.1 - - [10/Dec/2019 23:12:38] "GET /favicon.ico HTTP/1.1" 200 -
2019-12-10 23:14:19,809 INFO flask.app Thread-10 : Minifying the URL
2019-12-10 23:14:19,821 INFO flask.app Thread-10 : Minification complete
2019-12-10 23:14:19,821 INFO flask.app Thread-10 : Updating the Dataset
2019-12-10 23:14:19,839 INFO flask.app Thread-10 : Dataset update complete
2019-12-10 23:14:19,839 INFO flask.app Thread-10 : Redirecting to the minified URL
2019-12-10 23:14:19,841 INFO flask.app Thread-11 : Redirecting to the long URL
2019-12-10 23:14:19,955 INFO flask.app Thread-11 : Redirection to the long URL complete
2019-12-10 23:14:19,958 INFO werkzeug Thread-11 : 127.0.0.1 - - [10/Dec/2019 23:14:19] "GET /Bn6VdQ HTTP/1.1" 200 -
2019-12-10 23:14:19,964 INFO werkzeug Thread-10 : 127.0.0.1 - - [10/Dec/2019 23:14:19] "GET /api/minify?url=https://www.w3schools.com/jsref/event_onclick.asp HTTP/1.1" 200 -
2019-12-10 23:14:27,433 INFO flask.app Thread-12 : Redirecting to the long URL
2019-12-10 23:14:27,592 INFO flask.app Thread-12 : Redirection to the long URL complete
2019-12-10 23:14:27,595 INFO werkzeug Thread-12 : 127.0.0.1 - - [10/Dec/2019 23:14:27] "GET /Bn6VdQ HTTP/1.1" 200 -
2019-12-10 23:14:27,881 INFO flask.app Thread-13 : Redirecting to the long URL
2019-12-10 23:14:27,897 INFO flask.app Thread-13 : Exception occured when redirecting to the long URL
2019-12-10 23:14:27,898 INFO werkzeug Thread-13 : 127.0.0.1 - - [10/Dec/2019 23:14:27] "GET /favicon.ico HTTP/1.1" 200 -
2019-12-10 23:16:19,266 INFO flask.app Thread-14 : Minifying the URL
2019-12-10 23:16:19,283 INFO flask.app Thread-14 : The input URL was already minified by us
2019-12-10 23:16:19,284 INFO flask.app Thread-14 : Redirecting to the minified URL
2019-12-10 23:16:19,286 INFO flask.app Thread-16 : Redirecting to the long URL
2019-12-10 23:16:19,417 INFO flask.app Thread-16 : Redirection to the long URL complete
2019-12-10 23:16:19,420 INFO werkzeug Thread-16 : 127.0.0.1 - - [10/Dec/2019 23:16:19] "GET /Bn6VdQ HTTP/1.1" 200 -
2019-12-10 23:16:19,424 INFO werkzeug Thread-14 : 127.0.0.1 - - [10/Dec/2019 23:16:19] "GET /api/minify?url=https://www.w3schools.com/jsref/event_onclick.asp HTTP/1.1" 200 -
2019-12-10 23:16:19,712 INFO flask.app Thread-15 : Redirecting to the long URL
2019-12-10 23:16:19,720 INFO flask.app Thread-15 : Exception occured when redirecting to the long URL
2019-12-10 23:16:19,722 INFO werkzeug Thread-15 : 127.0.0.1 - - [10/Dec/2019 23:16:19] "GET /favicon.ico HTTP/1.1" 200 -
2019-12-10 23:19:37,482 INFO werkzeug MainThread :  * Detected change in '/Users/raghupathynarayanamoorthy/Desktop/URLShortener/URLShortener/restAPI.py', reloading
2019-12-10 23:19:37,612 INFO werkzeug MainThread :  * Restarting with stat
2019-12-10 23:20:09,703 INFO werkzeug MainThread :  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
2019-12-10 23:20:09,704 INFO werkzeug MainThread :  * Restarting with stat
2019-12-10 23:20:10,573 WARNING werkzeug MainThread :  * Debugger is active!
2019-12-10 23:20:10,581 INFO werkzeug MainThread :  * Debugger PIN: 296-670-759
2019-12-10 23:20:23,045 INFO werkzeug Thread-2 : 127.0.0.1 - - [10/Dec/2019 23:20:23] "GET /index.html HTTP/1.1" 301 -
2019-12-10 23:20:23,071 INFO werkzeug Thread-3 : 127.0.0.1 - - [10/Dec/2019 23:20:23] "GET /index.html/ HTTP/1.1" 500 -
2019-12-10 23:20:23,176 INFO werkzeug Thread-4 : 127.0.0.1 - - [10/Dec/2019 23:20:23] "GET /index.html/?__debugger__=yes&cmd=resource&f=style.css HTTP/1.1" 200 -
2019-12-10 23:20:23,176 INFO werkzeug Thread-5 : 127.0.0.1 - - [10/Dec/2019 23:20:23] "GET /index.html/?__debugger__=yes&cmd=resource&f=jquery.js HTTP/1.1" 200 -
2019-12-10 23:20:23,178 INFO werkzeug Thread-6 : 127.0.0.1 - - [10/Dec/2019 23:20:23] "GET /index.html/?__debugger__=yes&cmd=resource&f=debugger.js HTTP/1.1" 200 -
2019-12-10 23:20:23,342 INFO werkzeug Thread-7 : 127.0.0.1 - - [10/Dec/2019 23:20:23] "GET /index.html/?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
2019-12-10 23:20:23,367 INFO werkzeug Thread-8 : 127.0.0.1 - - [10/Dec/2019 23:20:23] "GET /index.html/?__debugger__=yes&cmd=resource&f=ubuntu.ttf HTTP/1.1" 200 -
2019-12-10 23:20:23,404 INFO werkzeug Thread-9 : 127.0.0.1 - - [10/Dec/2019 23:20:23] "GET /index.html/?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
2019-12-10 23:20:48,317 INFO werkzeug MainThread :  * Detected change in '/Users/raghupathynarayanamoorthy/Desktop/URLShortener/URLShortener/restAPI.py', reloading
2019-12-10 23:20:48,448 INFO werkzeug MainThread :  * Restarting with stat
2019-12-10 23:20:49,577 WARNING werkzeug MainThread :  * Debugger is active!
2019-12-10 23:20:49,584 INFO werkzeug MainThread :  * Debugger PIN: 296-670-759
2019-12-10 23:20:49,618 INFO werkzeug Thread-2 : 127.0.0.1 - - [10/Dec/2019 23:20:49] "GET /index.html/ HTTP/1.1" 500 -
2019-12-10 23:20:49,645 INFO werkzeug Thread-3 : 127.0.0.1 - - [10/Dec/2019 23:20:49] "GET /index.html/?__debugger__=yes&cmd=resource&f=style.css HTTP/1.1" 200 -
2019-12-10 23:20:49,646 INFO werkzeug Thread-4 : 127.0.0.1 - - [10/Dec/2019 23:20:49] "GET /index.html/?__debugger__=yes&cmd=resource&f=jquery.js HTTP/1.1" 200 -
2019-12-10 23:20:49,647 INFO werkzeug Thread-5 : 127.0.0.1 - - [10/Dec/2019 23:20:49] "GET /index.html/?__debugger__=yes&cmd=resource&f=debugger.js HTTP/1.1" 200 -
2019-12-10 23:20:49,732 INFO werkzeug Thread-6 : 127.0.0.1 - - [10/Dec/2019 23:20:49] "GET /index.html/?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
2019-12-10 23:20:49,751 INFO werkzeug Thread-7 : 127.0.0.1 - - [10/Dec/2019 23:20:49] "GET /index.html/?__debugger__=yes&cmd=resource&f=ubuntu.ttf HTTP/1.1" 200 -
2019-12-10 23:20:49,779 INFO werkzeug Thread-8 : 127.0.0.1 - - [10/Dec/2019 23:20:49] "GET /index.html/?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
2019-12-10 23:21:05,864 INFO werkzeug Thread-9 : 127.0.0.1 - - [10/Dec/2019 23:21:05] "GET /index.html/ HTTP/1.1" 500 -
2019-12-10 23:21:05,894 INFO werkzeug Thread-10 : 127.0.0.1 - - [10/Dec/2019 23:21:05] "GET /index.html/?__debugger__=yes&cmd=resource&f=style.css HTTP/1.1" 200 -
2019-12-10 23:21:05,894 INFO werkzeug Thread-11 : 127.0.0.1 - - [10/Dec/2019 23:21:05] "GET /index.html/?__debugger__=yes&cmd=resource&f=jquery.js HTTP/1.1" 200 -
2019-12-10 23:21:05,895 INFO werkzeug Thread-12 : 127.0.0.1 - - [10/Dec/2019 23:21:05] "GET /index.html/?__debugger__=yes&cmd=resource&f=debugger.js HTTP/1.1" 200 -
2019-12-10 23:21:05,972 INFO werkzeug Thread-13 : 127.0.0.1 - - [10/Dec/2019 23:21:05] "GET /index.html/?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
2019-12-10 23:21:05,992 INFO werkzeug Thread-14 : 127.0.0.1 - - [10/Dec/2019 23:21:05] "GET /index.html/?__debugger__=yes&cmd=resource&f=ubuntu.ttf HTTP/1.1" 200 -
2019-12-10 23:21:06,016 INFO werkzeug Thread-15 : 127.0.0.1 - - [10/Dec/2019 23:21:06] "GET /index.html/?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
2019-12-10 23:21:08,461 INFO werkzeug Thread-16 : 127.0.0.1 - - [10/Dec/2019 23:21:08] "GET /index/ HTTP/1.1" 500 -
2019-12-10 23:21:08,485 INFO werkzeug Thread-17 : 127.0.0.1 - - [10/Dec/2019 23:21:08] "GET /index/?__debugger__=yes&cmd=resource&f=style.css HTTP/1.1" 200 -
2019-12-10 23:21:08,486 INFO werkzeug Thread-18 : 127.0.0.1 - - [10/Dec/2019 23:21:08] "GET /index/?__debugger__=yes&cmd=resource&f=jquery.js HTTP/1.1" 200 -
2019-12-10 23:21:08,486 INFO werkzeug Thread-19 : 127.0.0.1 - - [10/Dec/2019 23:21:08] "GET /index/?__debugger__=yes&cmd=resource&f=debugger.js HTTP/1.1" 200 -
2019-12-10 23:21:08,576 INFO werkzeug Thread-20 : 127.0.0.1 - - [10/Dec/2019 23:21:08] "GET /index/?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
2019-12-10 23:21:08,593 INFO werkzeug Thread-21 : 127.0.0.1 - - [10/Dec/2019 23:21:08] "GET /index/?__debugger__=yes&cmd=resource&f=ubuntu.ttf HTTP/1.1" 200 -
2019-12-10 23:21:08,617 INFO werkzeug Thread-22 : 127.0.0.1 - - [10/Dec/2019 23:21:08] "GET /index/?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1" 200 -
2019-12-10 23:23:01,701 INFO werkzeug Thread-23 : 127.0.0.1 - - [10/Dec/2019 23:23:01] "GET /index/ HTTP/1.1" 200 -
2019-12-10 23:23:01,789 INFO werkzeug Thread-24 : 127.0.0.1 - - [10/Dec/2019 23:23:01] "GET /favicon.ico HTTP/1.1" 301 -
2019-12-10 23:23:01,807 INFO werkzeug Thread-25 : 127.0.0.1 - - [10/Dec/2019 23:23:01] "GET /favicon.ico/ HTTP/1.1" 500 -
2019-12-10 23:23:24,801 INFO flask.app Thread-26 : Minifying the URL
2019-12-10 23:23:24,838 INFO flask.app Thread-26 : Minification complete
2019-12-10 23:23:24,838 INFO flask.app Thread-26 : Updating the Dataset
2019-12-10 23:23:24,862 INFO flask.app Thread-26 : Dataset update complete
2019-12-10 23:23:24,862 INFO flask.app Thread-26 : Redirecting to the minified URL
2019-12-10 23:23:24,873 INFO werkzeug Thread-28 : 127.0.0.1 - - [10/Dec/2019 23:23:24] "GET /M8ov4Z HTTP/1.1" 301 -
2019-12-10 23:23:24,889 INFO werkzeug Thread-29 : 127.0.0.1 - - [10/Dec/2019 23:23:24] "GET /M8ov4Z/ HTTP/1.1" 500 -
2019-12-10 23:23:24,890 ERROR flask.app Thread-26 : Exception occured when minifying the URL
2019-12-10 23:23:24,891 INFO werkzeug Thread-26 : 127.0.0.1 - - [10/Dec/2019 23:23:24] "GET /api/minify?url=https://stackoverflow.com/questions/23327293/flask-raises-templatenotfound-error-even-though-template-file-exists HTTP/1.1" 200 -
2019-12-10 23:23:24,945 INFO werkzeug Thread-27 : 127.0.0.1 - - [10/Dec/2019 23:23:24] "GET /favicon.ico/ HTTP/1.1" 500 -
2019-12-10 23:23:35,425 INFO werkzeug Thread-30 : 127.0.0.1 - - [10/Dec/2019 23:23:35] "GET /favicon.ico/ HTTP/1.1" 500 -
2019-12-10 23:23:37,828 INFO flask.app Thread-31 : Minifying the URL
2019-12-10 23:23:37,839 INFO flask.app Thread-31 : The input URL was already minified by us
2019-12-10 23:23:37,840 INFO flask.app Thread-31 : Redirecting to the minified URL
2019-12-10 23:23:37,842 INFO werkzeug Thread-32 : 127.0.0.1 - - [10/Dec/2019 23:23:37] "GET /M8ov4Z HTTP/1.1" 301 -
2019-12-10 23:23:37,856 INFO werkzeug Thread-33 : 127.0.0.1 - - [10/Dec/2019 23:23:37] "GET /M8ov4Z/ HTTP/1.1" 500 -
2019-12-10 23:23:37,856 ERROR flask.app Thread-31 : Exception occured when minifying the URL
2019-12-10 23:23:37,857 INFO werkzeug Thread-31 : 127.0.0.1 - - [10/Dec/2019 23:23:37] "GET /api/minify?url=https://stackoverflow.com/questions/23327293/flask-raises-templatenotfound-error-even-though-template-file-exists HTTP/1.1" 200 -
2019-12-10 23:23:39,382 INFO flask.app Thread-34 : Minifying the URL
2019-12-10 23:23:39,390 INFO flask.app Thread-34 : The input URL was already minified by us
2019-12-10 23:23:39,390 INFO flask.app Thread-34 : Redirecting to the minified URL
2019-12-10 23:23:39,392 INFO werkzeug Thread-35 : 127.0.0.1 - - [10/Dec/2019 23:23:39] "GET /M8ov4Z HTTP/1.1" 301 -
2019-12-10 23:23:39,434 INFO werkzeug Thread-36 : 127.0.0.1 - - [10/Dec/2019 23:23:39] "GET /M8ov4Z/ HTTP/1.1" 500 -
2019-12-10 23:23:39,435 ERROR flask.app Thread-34 : Exception occured when minifying the URL
2019-12-10 23:23:39,435 INFO werkzeug Thread-34 : 127.0.0.1 - - [10/Dec/2019 23:23:39] "GET /api/minify?url=https://stackoverflow.com/questions/23327293/flask-raises-templatenotfound-error-even-though-template-file-exists HTTP/1.1" 200 -
2019-12-10 23:23:39,766 INFO flask.app Thread-37 : Minifying the URL
2019-12-10 23:23:39,776 INFO flask.app Thread-37 : The input URL was already minified by us
2019-12-10 23:23:39,777 INFO flask.app Thread-37 : Redirecting to the minified URL
2019-12-10 23:23:39,779 INFO werkzeug Thread-38 : 127.0.0.1 - - [10/Dec/2019 23:23:39] "GET /M8ov4Z HTTP/1.1" 301 -
2019-12-10 23:23:39,793 INFO werkzeug Thread-39 : 127.0.0.1 - - [10/Dec/2019 23:23:39] "GET /M8ov4Z/ HTTP/1.1" 500 -
2019-12-10 23:23:39,793 ERROR flask.app Thread-37 : Exception occured when minifying the URL
2019-12-10 23:23:39,794 INFO werkzeug Thread-37 : 127.0.0.1 - - [10/Dec/2019 23:23:39] "GET /api/minify?url=https://stackoverflow.com/questions/23327293/flask-raises-templatenotfound-error-even-though-template-file-exists HTTP/1.1" 200 -
2019-12-10 23:23:39,958 INFO flask.app Thread-40 : Minifying the URL
2019-12-10 23:23:39,968 INFO flask.app Thread-40 : The input URL was already minified by us
2019-12-10 23:23:39,969 INFO flask.app Thread-40 : Redirecting to the minified URL
2019-12-10 23:23:39,971 INFO werkzeug Thread-41 : 127.0.0.1 - - [10/Dec/2019 23:23:39] "GET /M8ov4Z HTTP/1.1" 301 -
2019-12-10 23:23:39,983 INFO werkzeug Thread-42 : 127.0.0.1 - - [10/Dec/2019 23:23:39] "GET /M8ov4Z/ HTTP/1.1" 500 -
2019-12-10 23:23:39,984 ERROR flask.app Thread-40 : Exception occured when minifying the URL
2019-12-10 23:23:39,985 INFO werkzeug Thread-40 : 127.0.0.1 - - [10/Dec/2019 23:23:39] "GET /api/minify?url=https://stackoverflow.com/questions/23327293/flask-raises-templatenotfound-error-even-though-template-file-exists HTTP/1.1" 200 -
2019-12-10 23:23:40,118 INFO flask.app Thread-43 : Minifying the URL
2019-12-10 23:23:40,127 INFO flask.app Thread-43 : The input URL was already minified by us
2019-12-10 23:23:40,128 INFO flask.app Thread-43 : Redirecting to the minified URL
2019-12-10 23:23:40,130 INFO werkzeug Thread-44 : 127.0.0.1 - - [10/Dec/2019 23:23:40] "GET /M8ov4Z HTTP/1.1" 301 -
2019-12-10 23:23:40,143 INFO werkzeug Thread-45 : 127.0.0.1 - - [10/Dec/2019 23:23:40] "GET /M8ov4Z/ HTTP/1.1" 500 -
2019-12-10 23:23:40,143 ERROR flask.app Thread-43 : Exception occured when minifying the URL
2019-12-10 23:23:40,144 INFO werkzeug Thread-43 : 127.0.0.1 - - [10/Dec/2019 23:23:40] "GET /api/minify?url=https://stackoverflow.com/questions/23327293/flask-raises-templatenotfound-error-even-though-template-file-exists HTTP/1.1" 200 -
2019-12-10 23:23:40,293 INFO flask.app Thread-46 : Minifying the URL
2019-12-10 23:23:40,301 INFO flask.app Thread-46 : The input URL was already minified by us
2019-12-10 23:23:40,302 INFO flask.app Thread-46 : Redirecting to the minified URL
2019-12-10 23:23:40,303 INFO werkzeug Thread-47 : 127.0.0.1 - - [10/Dec/2019 23:23:40] "GET /M8ov4Z HTTP/1.1" 301 -
2019-12-10 23:23:40,316 INFO werkzeug Thread-48 : 127.0.0.1 - - [10/Dec/2019 23:23:40] "GET /M8ov4Z/ HTTP/1.1" 500 -
2019-12-10 23:23:40,317 ERROR flask.app Thread-46 : Exception occured when minifying the URL
2019-12-10 23:23:40,318 INFO werkzeug Thread-46 : 127.0.0.1 - - [10/Dec/2019 23:23:40] "GET /api/minify?url=https://stackoverflow.com/questions/23327293/flask-raises-templatenotfound-error-even-though-template-file-exists HTTP/1.1" 200 -
2019-12-10 23:23:43,896 INFO werkzeug Thread-49 : 127.0.0.1 - - [10/Dec/2019 23:23:43] "GET /index/ HTTP/1.1" 200 -
2019-12-10 23:23:43,934 INFO werkzeug Thread-50 : 127.0.0.1 - - [10/Dec/2019 23:23:43] "GET /favicon.ico HTTP/1.1" 301 -
2019-12-10 23:23:43,956 INFO werkzeug Thread-51 : 127.0.0.1 - - [10/Dec/2019 23:23:43] "GET /favicon.ico/ HTTP/1.1" 500 -
2019-12-10 23:23:53,544 INFO flask.app Thread-52 : Minifying the URL
2019-12-10 23:23:53,557 INFO flask.app Thread-52 : Minification complete
2019-12-10 23:23:53,559 INFO flask.app Thread-52 : Updating the Dataset
2019-12-10 23:23:53,582 INFO flask.app Thread-52 : Dataset update complete
2019-12-10 23:23:53,582 INFO flask.app Thread-52 : Redirecting to the minified URL
2019-12-10 23:23:53,585 INFO werkzeug Thread-54 : 127.0.0.1 - - [10/Dec/2019 23:23:53] "GET /4Mti2P HTTP/1.1" 301 -
2019-12-10 23:23:53,601 INFO werkzeug Thread-55 : 127.0.0.1 - - [10/Dec/2019 23:23:53] "GET /4Mti2P/ HTTP/1.1" 500 -
2019-12-10 23:23:53,602 ERROR flask.app Thread-52 : Exception occured when minifying the URL
2019-12-10 23:23:53,604 INFO werkzeug Thread-52 : 127.0.0.1 - - [10/Dec/2019 23:23:53] "GET /api/minify?url=https://www.google.com/search?ei=ZRnwXdf6BcWIabKXnCA&q=jinja2.exceptions.TemplateNotFound%3A+index.html&oq=jinja2.exceptions.TemplateNotFound%3A+index.html&gs_l=psy-ab.3..0j0i22i30l8.258751.258751..259267...0.4..0.61.61.1......0....2j1..gws-wiz.......0i71.C0FIekSeMcs&ved=0ahUKEwiXwfv7jazmAhVFRBoKHbILBwQQ4dUDCAs&uact=5 HTTP/1.1" 200 -
2019-12-10 23:23:53,656 INFO werkzeug Thread-53 : 127.0.0.1 - - [10/Dec/2019 23:23:53] "GET /favicon.ico/ HTTP/1.1" 500 -
2019-12-10 23:25:46,799 INFO werkzeug MainThread :  * Detected change in '/Users/raghupathynarayanamoorthy/Desktop/URLShortener/URLShortener/restAPI.py', reloading
2019-12-10 23:25:46,959 INFO werkzeug MainThread :  * Restarting with stat
2019-12-10 23:25:48,031 WARNING werkzeug MainThread :  * Debugger is active!
2019-12-10 23:25:48,038 INFO werkzeug MainThread :  * Debugger PIN: 296-670-759
2019-12-10 23:25:53,903 INFO werkzeug Thread-2 : 127.0.0.1 - - [10/Dec/2019 23:25:53] "GET / HTTP/1.1" 200 -
2019-12-10 23:25:53,973 INFO werkzeug Thread-3 : 127.0.0.1 - - [10/Dec/2019 23:25:53] "GET /favicon.ico/ HTTP/1.1" 404 -
2019-12-10 23:26:14,051 INFO flask.app Thread-4 : Minifying the URL
2019-12-10 23:26:14,082 INFO flask.app Thread-4 : Minification complete
2019-12-10 23:26:14,084 INFO flask.app Thread-4 : Updating the Dataset
2019-12-10 23:26:14,108 INFO flask.app Thread-4 : Dataset update complete
